image_name,text,confidence,quality,text_length,product_name,allergens
0085239037775_en,Gacde Cath cheese lunchkht PrizJ crusts; Iow-moisture part skim mozzarella ~Ua 2 cheddar chpe HETWT 4| OZ (685g),0.4276883734064529,0.9333333333333332,112,Good & gather two cheese pizza crusts,"gluten, milk, soybeans"
0085239038420_en,Toasted eocontt Chips,0.8041736043541325,0.8041736043541325,21,Toasted Coconut Chips,nan
0085239040881_en,10 Good& Gather Fruit Strips Strawberry No Artificial Flavors Or Certified Synthatk Cclors Macgeugosndn FNLALT{0ro ttiowa YE 45W(Id STRL S} DET W 502 M,0.566131885911298,1.0,151,Strawberry fruit strips,nan
0085239040898_en,"25 Good& Gather Fruit Strips Strawbarry Noanita Hatu Cortad Sencha c Cdon 25*0502 (Igl SIAIPS , VET WI 125 07 [Edg1",0.53692506979383,0.9583333333333334,115,Strawberry fruit strips,nan
0085239040911_en,25 Good& Gather Fruit Strips Wild Berry No Artif cial Flavors Certintcd Synthete Coks 25-0.502 (14p1 STAIPS WET WI 12.502 [35901,0.6605032209901536,1.0,128,Wild berry fruit strips,nan
0085239041000_en,48 Good& Gather Fruit Strips 16 Wild 716 Stawborty Apricot { No Arttkis Flavors cantined Svachoric Coior Vaspnbnars IIMMQU1aeA bory,0.5285370802653451,1.0,131,Fruit strips,nan
0085239041031_en,Mtow Go0 Gathen Strw berr} Mana ated) LC,0.2624974305633297,0.3333333333333333,40,Strawberry Mango Twisted Fruit Rope,nan
0085239041048_en,Good& Gather Twisted Fruit Ropes Wild Berry JA Cuboiau Pcr Rodat No Artilicial Flovoner Cortiliad Syntheti c Colors O.63.OZ (180) ROpES weT WT 5 02 [04o),0.6136344724493656,1.0,153,Wild berry twisted fruit ropes,nan
0085239042021_en,10 Mte Good& Gather Fruit Strips Strawberry Mango No Artilicin Flovors Cortifiod Synthotic Colors INaacid ToshaNEHAL pe II-USI2Mp s/alzs DEI LT 502 MODD,0.520741083524332,1.0,152,Strawberry mango fruit strips,nan
0085239042038_en,10 Good& Gather Flavor Fusion Strawberry Mango Fruit Strips No Artilicial Flovors Or Corlifiod Synthotic Colors Eudnueetd REDroreem J-LSU2[ StILS}Le] WI 5 2 MLA,0.5773727342963142,1.0,160,Strawberry mango flavor fusion fruit strips,nan
0085239042069_en,Dato & Nut Bars 5 BaRS Chocolate Chip Cookie Dough Good& Just 4 Ingredients Gather Coshows Chocolto Chios & Soo Saht Meaeorom 5-1602 (45p/ BARS HET WT 8 02 (2259) Darote,0.6160411678876543,1.0,169,Churro Mochi,"eggs, milk, nuts"
0085239042076_en,Dete & Nut Bars 5 Cashew Butter Chocolate Chip Good& Just 4 Ingredients Gather Dntas Chocolcto Chlet 370 Suls 824 5*1602(511 BAAS NeT Wi8 0z /2250] b,0.4994186122033754,1.0,149,Cashew butter chocolate chip nutrition bars,nuts
0085239042090_en,"BNe 5 Cashew Cookie Suust 2 Ingredfents Good& i_oil Gather B PneSaili67"" Aht",0.4237842656812626,0.6333333333333333,76,Cashew cookie nutrition bars,nuts
0085239042106_en,"Date & Nut Bars 5 Bars Apple Pie Just 6 Ingredients Good& Dates, Almonds; Applos, Walnuts; R91sinns Cinnamon Gather e 5*1.602 (4501 BARS MET WT 8 OZ (2250)",0.5732744598180733,1.0,155,Date & Nut Bars Apple pie,nuts
0085239042168_en,"Dato & Nut Bors 5 Uars Banana Chocolate Chip Good& Just 4 Ingredients"" Gather Acannny Almtonds Chocobto Cripr 23 'B 5-1602050) BARS NET VT 0 02 [2250) Doiet",0.5041132511934013,1.0,156,Banana chocolate chip nutrition bars,"banana, nuts"
0085239042175_en,4 BARS Geodt Gate Almonds; Cranberrics & Macadamia Nuts Fruit & Nut Bars Medrwth $ek baedents Heny Lowst Erent Sotncedanbotaimt Vitatig cre 4-@huErS MWT5gwneu,0.3841099854497497,1.0,158,"Almonds, Cranberries & Macadamia Nuts","nuts, soybeans"
0085239042298_en,Kettle Cooked Parmesan Garlic Fotato Chips Code,0.4928782309027427,0.4928782309027427,47,Kettle Cooked Parmesan Garlic Potato Chips,milk
0085239042366_en,Soodr Sweet Potato Crinkle Cut Potato Chips Qmawir me,0.5382592053026783,0.5382592053026783,53,Crinkle cut sweet potato chips,nan
0085239042625_en,"Good& Organic FSIZILY corn with chips prototymlivor Gather 6ke "" flaxseed tortilla Humjre",0.7004266245214148,0.7416666666666667,89,Good & gather organic blue corn with flax seed tortilla chips,nan
0085239042632_en,Good& Gather Organic family size blue corn tortilla chips pucrto na prorervativos Le Wuvuaiius,0.4751265331929349,0.7833333333333333,94,Good & gather organic blue corn tortilla chips,nan
0085239042649_en,Good& Gather white cheddar popcorn Tutcrtr Mealn atlin Dot ectvina anvetasnthelic colcn protcivoti Uimulr organic Eelncial,0.3909960202068183,1.0,122,Good & gather organic white cheddar popcorn,milk
0085239042663_en,Good& organic becorn with flax chips proscrvativos Gather tOr Ila Ktticrr ttot,0.6187337736147818,0.65,78,"Blue corn with flax seed tortilla chips, blue corn with flax seed",nan
0085239042670_en,Good& Gather organic tortilla chips xkirc corn Aretervatived,0.6393648245130704,0.6393648245130704,60,Organic White Corn Tortilla Chips,nan
0085239042687_en,Jelow corn tortilla chips nopretorvatives Sanic,0.6824791742381208,0.6824791742381208,47,Organic Yellow Corn Tortilla Chips,nan
0085239042694_en,Good& Gather Organic Iblue corn tortilla no protentatnti TwacW chips,0.5939010311483031,0.5939010311483031,68,Good & gather organic blue corn tortilla chips,nan
0085239042731_en,"sweeteners Good& Gather organic flavored corn chips with oreunic (uttol, iumintd toscetmtn ~Yeggic - Jortilla e flaxseed: Udcil ' Auon",0.4546386356147867,1.0,134,Veggie-flavored corn tortilla chips with flaxseeds,nan
0085239044551_en,Daad Good& Gather Almonds; Peanuts Sea Salt with Cocoa Drizule Nut Borb Mcdomn Cimels Icorodlomo Olow boduin Serce omt Bovico @ Fidet MOzuears' UeTM5OzhCw,0.3966007559247368,1.0,154,"Almonds, Peanuts & Sea Salt with Cocoa Drizzle","milk, nuts, peanuts, soybeans"
0085239044575_en,"4 BARS ppd Gatne Cashews, Cherries & Almonds with Cocoa Drizzle Fruit & Nut Bars Made with Simple Ingredients Good Scurce of Antioxidant Vitamins A, C & Erorrto 2 A-IAOZ HUg] BARS HetWI S6OZ (Gl) woclared",0.6054704183559934,1.0,204,Cashews,"milk, nuts, peanuts, soybeans"
0085239044582_en,BARS Good& Gather Almonds & Coconut Nut Bars Modo with Sumfta Ineredlonto MMty LowsoIum Exccllent $ ourco 01 Fibor '102 (Op) BAAS MetW56Ul(El,0.5265056185586727,1.0,141,Almonds and coconut nut bar,"nuts, soybeans"
0085239044599_en,12 Good& Gather Almnonds; Peanuts & Sea Salt with Cocoa Drizzle Nut Bars Mado wth Simplo Ingrediants Low Sodium Excellent Source ol Fiber 12-HwatjDARS _MTM 16902/11809041k,0.7402418898628461,1.0,171,Almonds peanuts & sea salt with coco drizzle,"milk, nuts, peanuts, soybeans"
0085239044612_en,12 Good& Gather Peanuts;Alinonds & Peanut Butter with Cocoa Drizzle Nut Bars Made with Simple Ingredients Ovseua 12.14076 AARS' RIT 16902400o090 4h eovery,0.6702097027445718,1.0,154,Almonds and peanut butter with cocoa drizzle nut bar,"milk, nuts, peanuts, soybeans"
0085239045084_en,"Good& Gather; organic trurt & greln strawberryt } Jgwholegraln"" prr bar Artllckl Ilavort tlatd Dolon #-IJO(DAAS IETM DO pd",0.3922088907965711,1.0,122,Organic strawberry fruit & grain bars,"gluten, soybeans"
0085239046098_en,Sorktt Goxde Go0d8_ Or rganic organic organic swecicncu dricd succtened dried swectened dried camocttcs Lrinoctrics cmnalrrcs MMIM@N LIMIVAY ItmicaT,0.3168104620130573,1.0,148,Organic sweetened dried cranberries,nan
0085239046111_en,8x8 Goddt _ 8oode Or rganic (r organic Tnaonnsmt Thompson Thompson TrImL Taisins Taisimg Wimwmx MIMiumMI Timi@ot rganic,0.3586854792287186,0.9916666666666668,119,Organic thompson raisins,nan
0085239046326_en,Good& Gether organic unsweetened dried pineapple rings ~ro suifitos Jdded VFMAOZ MIJ97,0.6420091523453442,0.7166666666666667,86,Organic dried unsweetened pineapple ring snacks,nan
0085239046340_en,Good& Gather organic unsweetened dried mango no sullitas addod EMwner,0.6919026689532837,0.6919026689532837,69,"Unsweetened dried mango, unsweetened",nan
0085239046401_en,Good& Gather organic unsweetened dried apple rings Weeme nce-m Eimiwhim,0.608319363262564,0.608319363262564,71,Organic dried unsweetened apple rings snacks,nan
0085239047750_en,Goode Gother Sweet Potato Crinkle Cut Potato Lmnwiti Chipa,0.5797355630506845,0.5797355630506845,58,Sweet potato crinkle cut chips,nan
0085239047811_en,"Goodb Gather Organic &banana iruitbend fruit Ue Suu ele=t""eittnt a iathliT V totd",0.3475792539115762,0.675,81,Organic strawberry & banana frozen fruit blend,nan
0085239051818_en,Ravo CARAMEL PECAN CINNAMON ROLL SEAL Duttep XIAIIL IlI204a,0.3539518332316007,0.4916666666666666,59,Caramel corn clusters caramel pecan cinnamon roll,"milk, nuts, soybeans"
0085239069950_en,Good& Goinci Original Beef Smoke Flavor Fat Fker Rrotein GrAMS Fafanle Uwd MADEINUS_A; Jerky Added Natural,0.422754509848054,0.8833333333333333,106,original beef jerky,beef
0085239069981_en,Good & Gather Teriyaki Turkey FlavorAeed Piemium Turkey Breast wvith Nattural Smoke teRIN proteim GRAMS s Jerky Frel Mwn CULu,0.5450705325024331,1.0,125,teriyaki turkey jerky,"gluten, soybeans"
0085239078129_en,Salad Toppor Southwest-Style Tortilla Strips otanod with Oron:6 Delit GeeJrdnt Ln Moan,0.4704347606220547,0.7166666666666667,86,Southwest-Style Tortilla Strips,nan
0085239078839_en,UJMMICUAL FLM SYMTHETIC COL MARKET PANTRY GLUTEN FREE SulRAW BERRY FRUI FLAVORED SNACI $,0.5018829795907345,0.7333333333333333,88,Strawberry Gummies,"gelatin, pork"
0085239079300_en,Good& Gather jhinly Dipped ark Chocolate Imonds KKed with Cocoa,0.814798776644151,0.814798776644151,63,Thinly Dipped Dark Chocolate Almonds,"milk, nuts, peanuts, soybeans"
0085239080320_en,gluten free colors Good& Gather- marshmallows artificial Havors =,0.7752041858643471,0.7752041858643471,65,Marshmallows,gelatin
0085239080337_en,Good& Gather mini marshmallows Brtificial flavors & colors Gluten frae XFM uuue),0.7072140677879943,0.7072140677879943,80,Mini Marshmallows,"gelatin, pork"
0085239085646_en,Good& Gutner Himalavan Salted Datk Chocolate Amonds,0.7909986074956478,0.7909986074956478,51,Himalayan Salted Dark Chocolate Almonds,"milk, nuts, peanuts, sesame-seeds, soybeans"
0085239085653_en,Good& Gather Dafk Chocolate Almonds Msde with 64% Cacao Durt Chocolsto 'Quc9,0.6788843950597013,0.6788843950597013,76,Dark Chocolate Almonds,"milk, nuts, peanuts, soybeans"
0085239085684_en,Good& Gather Sea Salt Roasted Mixed Nuts Whh Almonds Cadhotva Hetolnuts HEAI3)O7O6AOIA@ES,0.5538460868318916,0.7416666666666667,89,Sea Salt Roasted Mixed Nuts,"milk, nuts, peanuts, soybeans"
0085239085882_en,"Gather"" Sea Salt Dry Roasted Pistachios Good&",0.9451455403317762,0.9451455403317762,45,Sea Salt Dry Roasted Pistachios,nuts
0085239113516_en,"MARKET Fioo PANTRY EROx BUTTER MICROWAVE POPCORN 6 PACK 62307412 ZOMBASS MET WTT ! DZOLLB3A 0204931"" @o",0.4819868937439809,0.8583333333333333,103,Butter microwave popcorn,"milk, soybeans"
0085239113530_en,MARKET HEWALLERGEH PANTRY 100 WHOLL CRAIN Light butter MICROWAVE POPCORN 6 PACK @@20,0.8277955292825084,0.8277955292825084,84,Popcorn lighy butter,soybeans
0085239113554_en,arket Ki0O ` cholt alla Gnral POPPINI CorY Vellow KerNELS,0.2087842459282418,0.475,57,Yellow Kernel Popping Corn,nan
0085239113608_en,Good& Gather Bite-Sized Everything sease Crackers With Caraway Seeds; Garlic Onion; Poppy Seeds Sesame Soeds VeIM TO2(6O Oo,0.8050189835192326,1.0,123,Everything Seasoned Crackers,"gluten, sesame-seeds"
0085239113615_en,"Good& Gather Salt Pita Crackers"" Sea",0.861697582216443,0.861697582216443,36,Sea Salt Pita Crackers,gluten
0085239114926_en,MARKET PAHTTRT SAILTINEE CRACKERS QABO,0.6113278601911939,0.6113278601911939,38,Saltine Crackers,"gluten, soybeans"
0085239114933_en,MARKET PANTRA OA Choi Soup & OYSYEL Erackrs Luco &V JT 9 0240265_1 @o,0.4183291138171246,0.575,69,Market pantry,"gluten, soybeans"
0085239115220_en,& Gather organic Goode,0.8962915156014084,0.8962915156014084,22,Organic Sea Salt Popcorn,nan
0085239115268_en,Good& Gather Garganic Jic oil & Hallnttn 'seicponcor,0.467523142376167,0.467523142376167,52,olive oil & Himalayan salt popcorn,nan
0085239121542_en,etlad Good& Gather Brownie Batter Dessert Hummus Made Chickpons Coco; Powdor Brown Svgor Artificial Flavor? Synthatic Colors MEPRETRKERAIED JSUGGEStION TET WI IO 01 628JOI Acnthtta reotontd Aanen,0.4596967640643465,1.0,195,Brownie Batter Dessert Hummus,"milk, soybeans"
0085239156698_en,favorite day black & white WaWT 0Qu60um,0.7498882880395467,0.7498882880395467,39,Black & white trail mix,"milk, nuts, peanuts, sesame-seeds, soybeans"
0085239156889_en,Good& Cether Antioxidant Trail Mix,0.7585341660559994,0.7585341660559994,34,Antioxidant Trail Mix,"nuts, peanuts, soybeans"
0085239164341_en,favoriteday bakery brookie bites TINY TREATS HET WI 1185 OZ (Ces) @o IdeliciQUS,0.6945808280350009,0.6945808280350009,79,Brookie Tiny Treat,"eggs, gluten, milk, soybeans"
0085239166055_en,"Sood_ blueberry organie mufiin Good& family Gather ""ganic 12 blueberry muffin whoti grain bakad bnti ehole gral XTTE Louccu Inac ing {0 I2-I2Q6.I2A3S/RT6I 0524wHIa pack Or",0.5562111986473817,1.0,171,blueberry muffin,nan
0085239166352_en,Itlbtt favorite day dark chocolate sea salt caramels Madt 345 cagor HEIEZ IVOz6Iz),0.5145390893236771,0.6833333333333333,82,Dark Chocolate Sea Salt Caramels,"milk, nuts, soybeans"
0085239196298_en,833d8 ( gunie sucet potato Corn tortilla Euaur chips atniten],0.516505861887787,0.516505861887787,61,Sweet potato corn tortilla chips,nan
0085239286043_en,favorite day soft baked chocolate Mufleeru RM TWHLM Olutet Tutt chip FyeKil GF,0.4269753686880762,0.65,78,Soft Baked Chocolate Chip Cookies,"eggs, milk, soybeans"
0085239315699_en,Good& Gather 'cheddar popcorn Tyntnotic colcm organic Ettlover Totittt Tonunn,0.3807467985164726,0.6416666666666667,77,White Cheddar Popcorn,milk
0085239343012_en,"5o04 Gather Srganic blueberry mini waffles Tortin-isi Movofs, Drt aclal ~or prtuyin uaa mado wlcnMucbooroln nosynthotk cok u Keat atue Kecrorut weT WT 9 02 /25691 O serving*udaesuic",0.3155306864173123,1.0,181,Blueberry mini waffles,"gluten, soybeans"
0085239358498_en,"Otn 0 cuerothire""IS W DfAtu PaODuct OF CANADA CJ;; Jntc Jrod R71y; erDicrcntotot Joul 94 Proleln 8n Vann Dua Ws te",0.1323207422892726,0.95,114,Coconut clusters,nan
0085239412503_en,favorite day bakery frosted SUGAR COOKIES Huroh LOUHT,0.6682135913807375,0.6682135913807375,53,sugar cookies,"eggs, gluten, milk, soybeans"
0085239422236_en,Orange Cranberry {5,0.5818711131110986,0.5818711131110986,19,Orange Cranberry Scones,"eggs, gluten, milk, soybeans"
0085239422243_en,05 Lemnon Poppyseed {on,0.5627223285683736,0.5627223285683736,23,Lemon Poppyseed Scones,"eggs, gluten, milk, soybeans"
0085239749203_en,Rbal MARKET PAHTRY BLUEBERRY 8oft Baked BREAKFAST BARS V ALAshh BARS,0.5327790640193285,0.5666666666666667,68,Blueberry cereal bars,"eggs, gluten, milk, soybeans"
0085239817681_en,AkKE- Peanut Butter Filled Pretzels Wiwwuouuaud,0.5623832428043628,0.5623832428043628,47,Peanut Butter Filled Pretzels,"gluten, peanuts, soybeans"
0085239817698_en,animal COOKIES,0.7746516933155929,0.7746516933155929,14,"White fudge animal cookies, white fudge","eggs, gluten, milk, soybeans"
0085239934852_en,favorite day s'mores brownies Neatt nrahonCorten KARU SLASONAL OiferiNG EneLantl,0.3594897682967777,0.6666666666666666,80,nan,"fish, gluten, milk, sesame-seeds, soybeans"
0085239971819_en,Mores fa oehe day,0.1088586365025522,0.1416666666666666,17,s'mores bark crisps,"gluten, milk, soybeans"
0085239993361_en,Sea Actoto cactoble IFtc Salt Straws Veggie Od&,0.4610091162039906,0.4610091162039906,47,Sea Salt Veggie Straws,nan
0085264445309_en,12 Good& Gather Energy Bars Peanut Butter Ele 12-2402 OAAS HETWTZRb@MB 1290281e0,0.6030013277395966,0.6666666666666666,80,Energy Bars Peanut Butter,"gluten, milk, nuts, peanuts, sesame-seeds, soybeans"
00853613_en,JOE $ mni Milk Rocolate Sats SUPER SMOOTH BELGIAN CHOCOLATE MLa mlr tlnehennle? Lnt peicchpenlontu to AtLaIuT clwnctus Lrnecetacnannr LicEenU Lz IEAnalet 100 Hnzt; Klmalt NontedFt NET WT.3I7 02 (903) 5-0.63 02 (18g) bars TIADEK A,0.3583976258955981,1.0,229,Mini Milk Chocolate Bars,"milk, soybeans"
00854832_en,THIN SAVORY,0.5483786899885399,0.5483786899885399,11,Original Savory Thin Crackers,nan
0085693107007_en,SESMARK RICE THINS RICE SNACK CRACKERS SESAME GLUTEN HeT WT; 425 02 (12Og) FREL,0.5886549756697963,0.6583333333333333,79,Rice Thins Sesame,"sesame-seeds, soybeans"
0085693107021_en,SEERET Rici PE SESMARK Ride HINc,0.2738357119064876,0.2738357119064876,32,Rice Thins Brown Rice,nan
0085693404021_en,SESMARK ANCIENT GRAINS BROWN RICE SNACK CRACKERS PARMESAN Here Vulen NT WE 35@ (U),0.6156049076396357,0.6833333333333333,82,Ancient Grains Crackers Parmesan Herb,milk
00858960_en,TIRAMISU COFFEE SAUCE SOAKED ITALIAN SAVOIARDI BISCUITS WITH A MARSCARPONE & MARSALA WINE MOUSSE TOPPING,0.8240942661125101,0.8666666666666667,104,Tiramisu,"eggs, gluten, milk"
0086106002674_en,Atmond Windmill Cookies Nld;-,0.5732471938696738,0.5732471938696738,29,Almond Windmill Cookies,"gluten, soybeans"
0086106002698_en,ouaia Bar cookies EA Coar @062 Coconut,0.4816737279962678,0.4816737279962678,38,Cookies,"gluten, soybeans"
0086106003022_en,VANILLA WAFERS Ht 1022621,0.6712581590325234,0.6712581590325234,25,Vanilla  Wafers,"gluten, milk, soybeans"
0086106003916_en,Lil' Dutch Maid; COOKIES OLD BASHIONED SHg U-D NETWT: 10 Oz_ (283g),0.7322842421683787,0.7322842421683787,67,Old fashioned ginger snaps cookies,"gluten, soybeans"
0086106013106_en,Duplex] Sandwich Creme Cookies ItOlex Clover Valley NET [7166049,0.5557230528421323,0.5557230528421323,64,"Duplex sandwich creme cookies, duplex","gluten, soybeans"
0086106013984_en,butes 04 Lua,0.4184443590261087,0.4184443590261087,12,Butter Ring Cookies,"gluten, soybeans"
0086106072004_en,Dutch 4PaCKS 16 02 /454p1 Crackeas Saltine Mutu crackers KwI,0.4085309943195816,0.5,60,Saltine Crackers,"gluten, milk, soybeans"
0086106072028_en,DMaid- $ PER SERVINS CRACKERS NET WT: 8 02 (227 g) Lil' Saltine crackers,0.7530923459743496,0.7530923459743496,72,"Saltine crackers, saltine","gluten, milk, soybeans"
0086106072103_en,"Lil Puaia) kers ;917"" NET WE 83*82 Ct ITops ""Unsalted Saltine cracF 4ad Vb@05a CMcers",0.3859373944813394,0.7083333333333334,85,Unsalted Tops Saltine Crackers,"gluten, milk, soybeans"
0086232516007_en,Gustafs Soft Dutch Licorice BItes Tid Bitz,0.7833892673647925,0.7833892673647925,42,Tid bitz,gluten
0086232516052_en,ds BEARS DELICIOUSLY SWEET & CUDDLY,0.7034353276799458,0.7034353276799458,35,"Gustafs, Bears Candy",gelatin
00863506_en,"TRADER JOE'S ovganic MiNI Peanut Butter AnDwich CRACKER $ Made Trom {pecialll Jelectcd organic ingredients NET WT Smooth eaml peanut butter nestled Detween [ ociisol Iden browvn organic crockers 75 02 (21 fing "" Tgan""",0.6087404537763335,1.0,217,Organic Mini Peanut Butter Sandwich Crackers,"gluten, milk, peanuts, sesame-seeds, soybeans"
0086478717251_en,BROWN SALT (57g1 BUTTER SEA CRISPY BAR ~NET ! FWT 202 (,0.7506882467032961,0.7506882467032961,55,Brown Butter Sea Salt Crispy Bar,"gelatin, milk, nuts"
0086600707402_en,"BUMBLE BEE. Lunch ON THE RUNI"" TUNA SALAD BLL Wia *ALAL NETWT82O2 (239 MT",0.5245742363084902,0.6083333333333333,73,Lunch on the run tuna salad,"gluten, milk"
0087076211554_en,snak club chili lemon peanuts Peonut: wtn chli 28t =,0.6956443533616775,0.6956443533616775,52,Chili lemon peanuts,"peanuts, soybeans"
0087076213305_en,"snak PAOTEE 78,853306"" club eaeservativls salted cashews roasted & HET WT 25 OZ (1g) 1 fancy salted -",0.6853571519068763,0.8416666666666667,101,Roasted Salted Cashews,"nuts, peanuts"
0087076644390_en,snak cius sweet & salty trail mix tedaked buttet pronutr Chacerte ond Kus Tolnond Faled solira,0.4479502039248488,0.7833333333333333,94,sweet & salty trail mix,"gluten, milk, nuts, peanuts, sesame-seeds, soybeans"
0087076644604_en,"F A MI LY 5!z E Eoeeneeeo GzakGlb Trail Mix HItself"" Trcat Energizer .",0.3739957243988267,0.5833333333333334,70,Energizer Trail Mix,"milk, nuts, peanuts, soybeans"
00877770_en,Thin & Crunchy Stims Net Wt;e Pneteel,0.5419644250588018,0.5419644250588018,37,Pretzel Slims,gluten
0088057085867_en,Gluten-Free ES Hind-Cralted Crackers Sea Salt Tlns= No5k0,0.6175034949123679,0.6175034949123679,57,"Hand crafted crackers, Sea Salt",nuts
0088231412045_en,139 PROTEIN Cuta Crdo GLUILNDrL 8 BAKED SIMPLY (hisp Crisps Grated = PareersaN,0.4364999622556508,0.65,78,PARMESAN CHEESE CRISPS,milk
0088231412687_en,J ot Parmesan cheese aged over 14 Notktng clse; NHISPC rmesan cheese = crispt,0.514549767855301,0.6416666666666667,77,whisps,milk
0088231416418_en,"BhEr? Whisps PARMESAN CHEESE CRISPS L Cane 90Kela 0k; Q68S! TLud eo""Mcne",0.4727435627213061,0.6,72,Parmesan Cheese Crisps,milk
